City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,STATION,NAME,Precipitation,AvgTemp,MaxTemp,MinTemp
Bangalore,2022-06-11,68,37.4,73.44,56.44,77.52,0.71,64.6,IN009010100,"BANGALORE, IN",,76,87.0,69.0
Bangalore,2022-06-12,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",,77,87.0,70.0
Bangalore,2022-06-13,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",,77,87.0,69.0
Bangalore,2022-06-14,61,33.55,65.88,50.63,69.54,0.64,57.95,IN009010100,"BANGALORE, IN",,77,89.0,69.0
Bangalore,2022-06-15,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",1.22,75,89.0,68.0
Bangalore,2022-06-16,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.0,76,87.0,
Bangalore,2022-06-17,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",1.53,76,87.0,67.0
Bangalore,2022-06-18,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",1.69,75,87.0,70.0
Bangalore,2022-06-19,45,24.75,48.6,37.35,51.3,0.47,42.75,IN009010100,"BANGALORE, IN",0.04,76,85.0,70.0
Bangalore,2022-06-20,45,24.75,48.6,37.35,51.3,0.47,42.75,IN009010100,"BANGALORE, IN",0.08,75,85.0,69.0
Bangalore,2022-06-21,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.59,74,82.0,
Bangalore,2022-06-22,46,25.3,49.68,38.18,52.44,0.48,43.7,IN009010100,"BANGALORE, IN",0.01,73,82.0,69.0
Bangalore,2022-06-23,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",0.0,74,79.0,69.0
Bangalore,2022-06-24,53,29.15,57.24,43.99,60.42,0.56,50.35,IN009010100,"BANGALORE, IN",,75,84.0,69.0
Bangalore,2022-06-25,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",,73,84.0,69.0
Bangalore,2022-06-26,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",,75,83.0,69.0
Bangalore,2022-06-27,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",0.0,75,83.0,68.0
Bangalore,2022-06-28,61,33.55,65.88,50.63,69.54,0.64,57.95,IN009010100,"BANGALORE, IN",,75,82.0,68.0
Bangalore,2022-06-29,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",0.0,75,85.0,70.0
Bangalore,2022-06-30,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",0.23,74,85.0,69.0
Bangalore,2022-07-01,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",0.14,74,84.0,69.0
Bangalore,2022-07-02,77,42.35,83.16,63.91,87.78,0.81,73.15,IN009010100,"BANGALORE, IN",0.0,75,84.0,70.0
Bangalore,2022-07-03,79,43.45,85.32,65.57,90.06,0.83,75.05,IN009010100,"BANGALORE, IN",0.0,74,83.0,70.0
Bangalore,2022-07-04,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.0,72,81.0,
Bangalore,2022-07-05,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",0.08,73,80.0,68.0
Bangalore,2022-07-06,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.01,72,80.0,69.0
Bangalore,2022-07-07,53,29.15,57.24,43.99,60.42,0.56,50.35,IN009010100,"BANGALORE, IN",0.04,71,77.0,
Bangalore,2022-07-08,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.24,71,78.0,67.0
Bangalore,2022-07-09,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",0.28,71,78.0,68.0
Bangalore,2022-07-10,48,26.4,51.84,39.84,54.72,0.5,45.6,IN009010100,"BANGALORE, IN",0.59,72,79.0,68.0
Bangalore,2022-07-11,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",0.03,71,79.0,68.0
Bangalore,2022-07-12,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",0.18,74,81.0,68.0
Bangalore,2022-07-13,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",0.04,71,81.0,67.0
Bangalore,2022-07-14,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.08,70,76.0,67.0
Bangalore,2022-07-15,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",0.09,72,78.0,67.0
Bangalore,2022-07-16,73,40.15,78.84,60.59,83.22,0.77,69.35,IN009010100,"BANGALORE, IN",0.02,72,78.0,68.0
Bangalore,2022-07-17,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.0,74,,68.0
Bangalore,2022-07-18,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",0.01,73,81.0,70.0
Bangalore,2022-07-19,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.0,76,,68.0
Bangalore,2022-07-20,69,37.95,74.52,57.27,78.66,0.72,65.55,IN009010100,"BANGALORE, IN",,77,87.0,
Bangalore,2022-07-21,86,47.3,92.88,71.38,98.04,0.9,81.7,IN009010100,"BANGALORE, IN",3.25,75,87.0,69.0
Bangalore,2022-07-22,79,43.45,85.32,65.57,90.06,0.83,75.05,IN009010100,"BANGALORE, IN",0.0,74,82.0,70.0
Bangalore,2022-07-23,76,41.8,82.08,63.08,86.64,0.8,72.2,IN009010100,"BANGALORE, IN",0.0,74,80.0,70.0
Bangalore,2022-07-24,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",0.01,73,80.0,68.0
Bangalore,2022-07-25,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",0.02,75,83.0,68.0
Bangalore,2022-07-26,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",0.0,75,83.0,70.0
Bangalore,2022-07-27,73,40.15,78.84,60.59,83.22,0.77,69.35,IN009010100,"BANGALORE, IN",0.03,75,85.0,69.0
Bangalore,2022-07-28,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",0.12,77,86.0,70.0
Bangalore,2022-07-29,84,46.2,90.72,69.72,95.76,0.88,79.8,IN009010100,"BANGALORE, IN",0.05,78,87.0,
Bangalore,2022-07-30,70,38.5,75.6,58.1,79.8,0.74,66.5,IN009010100,"BANGALORE, IN",0.16,78,87.0,69.0
Bangalore,2022-07-31,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",1.9,74,89.0,69.0
Bangalore,2022-08-01,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",0.55,76,87.0,69.0
Bangalore,2022-08-02,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",1.81,73,87.0,68.0
Bangalore,2022-08-03,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",2.48,72,83.0,67.0
Bangalore,2022-08-04,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",0.07,71,81.0,
Bangalore,2022-08-05,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.31,71,76.0,68.0
Bangalore,2022-08-06,86,47.3,92.88,71.38,98.04,0.9,81.7,IN009010100,"BANGALORE, IN",0.1,71,76.0,68.0
Bangalore,2022-08-07,43,23.65,46.44,35.69,49.02,0.45,40.85,IN009010100,"BANGALORE, IN",0.15,71,76.0,68.0
Bangalore,2022-08-08,53,29.15,57.24,43.99,60.42,0.56,50.35,IN009010100,"BANGALORE, IN",0.12,71,76.0,68.0
Bangalore,2022-08-09,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.1,72,79.0,68.0
Bangalore,2022-08-10,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",0.09,73,80.0,67.0
Bangalore,2022-08-11,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",0.0,73,81.0,67.0
Bangalore,2022-08-12,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.07,74,81.0,68.0
Bangalore,2022-08-13,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",0.01,74,82.0,68.0
Bangalore,2022-08-14,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",0.0,74,82.0,67.0
Bangalore,2022-08-15,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",,75,82.0,68.0
Bangalore,2022-08-16,68,37.4,73.44,56.44,77.52,0.71,64.6,IN009010100,"BANGALORE, IN",,77,86.0,69.0
Bangalore,2022-08-17,79,43.45,85.32,65.57,90.06,0.83,75.05,IN009010100,"BANGALORE, IN",,77,86.0,70.0
Bangalore,2022-08-19,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",0.0,75,86.0,70.0
Bangalore,2022-08-20,53,29.15,57.24,43.99,60.42,0.56,50.35,IN009010100,"BANGALORE, IN",,74,84.0,69.0
Bangalore,2022-08-21,53,29.15,57.24,43.99,60.42,0.56,50.35,IN009010100,"BANGALORE, IN",,74,84.0,70.0
Bangalore,2022-08-22,43,23.65,46.44,35.69,49.02,0.45,40.85,IN009010100,"BANGALORE, IN",0.65,73,83.0,69.0
Bangalore,2022-08-23,46,25.3,49.68,38.18,52.44,0.48,43.7,IN009010100,"BANGALORE, IN",0.31,75,83.0,69.0
Bangalore,2022-08-24,48,26.4,51.84,39.84,54.72,0.5,45.6,IN009010100,"BANGALORE, IN",0.0,73,84.0,
Bangalore,2022-08-25,40,22.0,43.2,33.2,45.6,0.42,38.0,IN009010100,"BANGALORE, IN",0.75,74,82.0,68.0
Bangalore,2022-08-26,46,25.3,49.68,38.18,52.44,0.48,43.7,IN009010100,"BANGALORE, IN",1.63,73,82.0,69.0
Bangalore,2022-08-27,44,24.2,47.52,36.52,50.16,0.46,41.8,IN009010100,"BANGALORE, IN",0.83,73,81.0,67.0
Bangalore,2022-08-28,41,22.55,44.28,34.03,46.74,0.43,38.95,IN009010100,"BANGALORE, IN",0.59,75,,67.0
Bangalore,2022-08-29,63,34.65,68.04,52.29,71.82,0.66,59.85,IN009010100,"BANGALORE, IN",0.02,73,83.0,
Bangalore,2022-08-30,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",3.7,75,84.0,68.0
Bangalore,2022-08-31,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",0.12,74,84.0,68.0
Bangalore,2022-09-01,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",0.0,74,,
Bangalore,2022-09-02,74,40.7,79.92,61.42,84.36,0.78,70.3,IN009010100,"BANGALORE, IN",0.47,74,83.0,68.0
Bangalore,2022-09-03,70,38.5,75.6,58.1,79.8,0.74,66.5,IN009010100,"BANGALORE, IN",0.0,77,86.0,70.0
Bangalore,2022-09-04,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",1.61,75,86.0,69.0
Bangalore,2022-09-05,45,24.75,48.6,37.35,51.3,0.47,42.75,IN009010100,"BANGALORE, IN",5.18,75,86.0,67.0
Bangalore,2022-09-06,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",1.57,74,88.0,68.0
Bangalore,2022-09-07,44,24.2,47.52,36.52,50.16,0.46,41.8,IN009010100,"BANGALORE, IN",1.53,72,85.0,69.0
Bangalore,2022-09-08,44,24.2,47.52,36.52,50.16,0.46,41.8,IN009010100,"BANGALORE, IN",0.16,72,79.0,68.0
Bangalore,2022-09-09,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.03,74,,69.0
Bangalore,2022-09-10,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",0.0,73,81.0,
Bangalore,2022-09-11,48,26.4,51.84,39.84,54.72,0.5,45.6,IN009010100,"BANGALORE, IN",0.03,73,80.0,69.0
Bangalore,2022-09-12,42,23.1,45.36,34.86,47.88,0.44,39.9,IN009010100,"BANGALORE, IN",0.03,73,83.0,
Bangalore,2022-09-13,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",0.0,73,83.0,67.0
Bangalore,2022-09-14,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",0.12,73,82.0,68.0
Bangalore,2022-09-15,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",0.01,74,82.0,68.0
Bangalore,2022-09-16,85,46.75,91.8,70.55,96.9,0.89,80.75,IN009010100,"BANGALORE, IN",0.0,75,82.0,68.0
Bangalore,2022-09-17,66,36.3,71.28,54.78,75.24,0.69,62.7,IN009010100,"BANGALORE, IN",,76,,69.0
Bangalore,2022-09-18,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",,76,85.0,69.0
Bangalore,2022-09-19,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",0.01,75,85.0,69.0
Bangalore,2022-09-20,80,44.0,86.4,66.4,91.2,0.84,76.0,IN009010100,"BANGALORE, IN",0.0,74,83.0,66.0
Bangalore,2022-09-21,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",,74,82.0,67.0
Bangalore,2022-09-22,76,41.8,82.08,63.08,86.64,0.8,72.2,IN009010100,"BANGALORE, IN",,75,,66.0
Bangalore,2022-09-23,73,40.15,78.84,60.59,83.22,0.77,69.35,IN009010100,"BANGALORE, IN",,75,84.0,67.0
Bangalore,2022-09-24,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",,74,84.0,69.0
Bangalore,2022-09-25,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",,76,84.0,67.0
Bangalore,2022-09-26,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",,73,85.0,70.0
Bangalore,2022-09-27,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",,75,81.0,69.0
Bangalore,2022-09-28,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",,75,82.0,70.0
Bangalore,2022-09-29,41,22.55,44.28,34.03,46.74,0.43,38.95,IN009010100,"BANGALORE, IN",,74,82.0,69.0
Bangalore,2022-09-30,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",,71,81.0,
Bangalore,2022-10-01,72,39.6,77.76,59.76,82.08,0.76,68.4,IN009010100,"BANGALORE, IN",0.72,70,78.0,66.0
Bangalore,2022-10-02,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",0.0,73,,65.0
Bangalore,2022-10-03,132,72.6,142.56,109.56,150.48,1.39,125.4,IN009010100,"BANGALORE, IN",,72,79.0,68.0
Bangalore,2022-10-04,126,69.3,136.08,104.58,143.64,1.32,119.7,IN009010100,"BANGALORE, IN",0.02,74,80.0,69.0
Bangalore,2022-10-05,105,57.75,113.4,87.15,119.7,1.1,99.75,IN009010100,"BANGALORE, IN",0.0,75,81.0,69.0
Bangalore,2022-10-06,80,44.0,86.4,66.4,91.2,0.84,76.0,IN009010100,"BANGALORE, IN",,74,,
Bangalore,2022-10-07,109,59.95,117.72,90.47,124.26,1.14,103.55,IN009010100,"BANGALORE, IN",0.0,75,81.0,67.0
Bangalore,2022-10-08,73,40.15,78.84,60.59,83.22,0.77,69.35,IN009010100,"BANGALORE, IN",,74,81.0,68.0
Bangalore,2022-10-09,69,37.95,74.52,57.27,78.66,0.72,65.55,IN009010100,"BANGALORE, IN",0.0,73,82.0,
Bangalore,2022-10-10,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.08,74,,69.0
Bangalore,2022-10-11,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",1.11,75,83.0,71.0
Bangalore,2022-10-12,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",0.0,75,82.0,71.0
Bangalore,2022-10-13,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.16,75,84.0,69.0
Bangalore,2022-10-14,66,36.3,71.28,54.78,75.24,0.69,62.7,IN009010100,"BANGALORE, IN",2.6,72,84.0,68.0
Bangalore,2022-10-15,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",1.81,74,,68.0
Bangalore,2022-10-16,36,19.8,38.88,29.88,41.04,0.38,34.2,IN009010100,"BANGALORE, IN",1.38,72,80.0,68.0
Bangalore,2022-10-17,41,22.55,44.28,34.03,46.74,0.43,38.95,IN009010100,"BANGALORE, IN",0.0,76,,
Bangalore,2022-10-18,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",0.01,74,83.0,69.0
Bangalore,2022-10-19,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",1.14,74,,67.0
Bangalore,2022-10-20,89,48.95,96.12,73.87,101.46,0.93,84.55,IN009010100,"BANGALORE, IN",2.4,74,86.0,67.0
Bangalore,2022-10-21,69,37.95,74.52,57.27,78.66,0.72,65.55,IN009010100,"BANGALORE, IN",0.0,75,84.0,68.0
Bangalore,2022-10-22,74,40.7,79.92,61.42,84.36,0.78,70.3,IN009010100,"BANGALORE, IN",0.0,74,82.0,67.0
Bangalore,2022-10-23,102,56.1,110.16,84.66,116.28,1.07,96.9,IN009010100,"BANGALORE, IN",0.0,72,82.0,65.0
Bangalore,2022-10-24,99,54.45,106.92,82.17,112.86,1.04,94.05,IN009010100,"BANGALORE, IN",0.0,71,83.0,
Bangalore,2022-10-25,142,78.1,153.36,117.86,161.88,1.49,134.9,IN009010100,"BANGALORE, IN",,72,82.0,60.0
Bangalore,2022-10-26,151,83.05,163.08,125.33,172.14,1.59,143.45,IN009010100,"BANGALORE, IN",,73,84.0,61.0
Bangalore,2022-10-27,130,71.5,140.4,107.9,148.2,1.37,123.5,IN009010100,"BANGALORE, IN",,73,85.0,60.0
Bangalore,2022-10-28,95,52.25,102.6,78.85,108.3,1.0,90.25,IN009010100,"BANGALORE, IN",,73,85.0,66.0
Bangalore,2022-10-29,71,39.05,76.68,58.93,80.94,0.75,67.45,IN009010100,"BANGALORE, IN",,72,82.0,67.0
Bangalore,2022-10-30,74,40.7,79.92,61.42,84.36,0.78,70.3,IN009010100,"BANGALORE, IN",0.42,73,80.0,66.0
Bangalore,2022-10-31,95,52.25,102.6,78.85,108.3,1.0,90.25,IN009010100,"BANGALORE, IN",0.0,74,83.0,66.0
Bangalore,2022-11-01,105,57.75,113.4,87.15,119.7,1.1,99.75,IN009010100,"BANGALORE, IN",,71,85.0,
Bangalore,2022-11-02,53,29.15,57.24,43.99,60.42,0.56,50.35,IN009010100,"BANGALORE, IN",0.31,70,80.0,66.0
Bangalore,2022-11-03,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",0.13,70,75.0,67.0
Bangalore,2022-11-04,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",0.31,72,79.0,68.0
Bangalore,2022-11-05,49,26.95,52.92,40.67,55.86,0.51,46.55,IN009010100,"BANGALORE, IN",0.0,73,81.0,67.0
Bangalore,2022-11-06,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.0,72,81.0,66.0
Bangalore,2022-11-07,119,65.45,128.52,98.77,135.66,1.25,113.05,IN009010100,"BANGALORE, IN",0.17,72,82.0,65.0
Bangalore,2022-11-08,96,52.8,103.68,79.68,109.44,1.01,91.2,IN009010100,"BANGALORE, IN",0.0,74,84.0,64.0
Bangalore,2022-11-09,100,55.0,108.0,83.0,114.0,1.05,95.0,IN009010100,"BANGALORE, IN",,72,84.0,65.0
Bangalore,2022-11-10,112,61.6,120.96,92.96,127.68,1.18,106.4,IN009010100,"BANGALORE, IN",,73,82.0,65.0
Bangalore,2022-11-11,111,61.05,119.88,92.13,126.54,1.17,105.45,IN009010100,"BANGALORE, IN",0.0,69,83.0,67.0
Bangalore,2022-11-12,98,53.9,105.84,81.34,111.72,1.03,93.1,IN009010100,"BANGALORE, IN",0.03,69,72.0,67.0
Bangalore,2022-11-13,33,18.15,35.64,27.39,37.62,0.35,31.35,IN009010100,"BANGALORE, IN",0.9,70,,67.0
Bangalore,2022-11-14,35,19.25,37.8,29.05,39.9,0.37,33.25,IN009010100,"BANGALORE, IN",0.01,72,,66.0
Bangalore,2022-11-15,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",0.03,73,83.0,66.0
Bangalore,2022-11-16,129,70.95,139.32,107.07,147.06,1.35,122.55,IN009010100,"BANGALORE, IN",0.0,73,,66.0
Bangalore,2022-11-17,168,92.4,181.44,139.44,191.52,1.76,159.6,IN009010100,"BANGALORE, IN",,70,83.0,
Bangalore,2022-11-18,133,73.15,143.64,110.39,151.62,1.4,126.35,IN009010100,"BANGALORE, IN",,71,83.0,60.0
Bangalore,2022-11-19,124,68.2,133.92,102.92,141.36,1.3,117.8,IN009010100,"BANGALORE, IN",,69,82.0,60.0
Bangalore,2022-11-20,129,70.95,139.32,107.07,147.06,1.35,122.55,IN009010100,"BANGALORE, IN",,67,81.0,60.0
Bangalore,2022-11-21,154,84.7,166.32,127.82,175.56,1.62,146.3,IN009010100,"BANGALORE, IN",,71,,57.0
Bangalore,2022-11-22,78,42.9,84.24,64.74,88.92,0.82,74.1,IN009010100,"BANGALORE, IN",0.01,71,81.0,
Bangalore,2022-11-23,47,25.85,50.76,39.01,53.58,0.49,44.65,IN009010100,"BANGALORE, IN",0.0,71,,69.0
Bangalore,2022-11-24,38,20.9,41.04,31.54,43.32,0.4,36.1,IN009010100,"BANGALORE, IN",0.12,70,78.0,69.0
Bangalore,2022-11-25,82,45.1,88.56,68.06,93.48,0.86,77.9,IN009010100,"BANGALORE, IN",0.24,72,,65.0
Bangalore,2022-11-26,63,34.65,68.04,52.29,71.82,0.66,59.85,IN009010100,"BANGALORE, IN",0.0,73,81.0,66.0
Bangalore,2022-11-27,85,46.75,91.8,70.55,96.9,0.89,80.75,IN009010100,"BANGALORE, IN",,74,83.0,68.0
Bangalore,2022-11-28,106,58.3,114.48,87.98,120.84,1.11,100.7,IN009010100,"BANGALORE, IN",,74,82.0,68.0
Bangalore,2022-11-29,168,92.4,181.44,139.44,191.52,1.76,159.6,IN009010100,"BANGALORE, IN",,72,83.0,
Bangalore,2022-11-30,150,82.5,162.0,124.5,171.0,1.58,142.5,IN009010100,"BANGALORE, IN",,71,82.0,63.0
Bangalore,2022-12-01,128,70.4,138.24,106.24,145.92,1.34,121.6,IN009010100,"BANGALORE, IN",,70,83.0,64.0
Bangalore,2022-12-02,93,51.15,100.44,77.19,106.02,0.98,88.35,IN009010100,"BANGALORE, IN",,73,,68.0
Bangalore,2022-12-03,68,37.4,73.44,56.44,77.52,0.71,64.6,IN009010100,"BANGALORE, IN",,74,83.0,67.0
Bangalore,2022-12-04,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",,73,84.0,67.0
Bangalore,2022-12-05,77,42.35,83.16,63.91,87.78,0.81,73.15,IN009010100,"BANGALORE, IN",,73,83.0,65.0
Bangalore,2022-12-06,108,59.4,116.64,89.64,123.12,1.13,102.6,IN009010100,"BANGALORE, IN",,72,81.0,
Bangalore,2022-12-07,124,68.2,133.92,102.92,141.36,1.3,117.8,IN009010100,"BANGALORE, IN",,70,81.0,64.0
Bangalore,2022-12-08,125,68.75,135.0,103.75,142.5,1.31,118.75,IN009010100,"BANGALORE, IN",,70,82.0,63.0
Bangalore,2022-12-09,127,69.85,137.16,105.41,144.78,1.33,120.65,IN009010100,"BANGALORE, IN",0.0,66,79.0,
Bangalore,2022-12-10,68,37.4,73.44,56.44,77.52,0.71,64.6,IN009010100,"BANGALORE, IN",0.17,66,71.0,62.0
Bangalore,2022-12-11,24,13.2,25.92,19.92,27.36,0.25,22.8,IN009010100,"BANGALORE, IN",1.61,68,,64.0
Bangalore,2022-12-12,42,23.1,45.36,34.86,47.88,0.44,39.9,IN009010100,"BANGALORE, IN",0.81,70,,66.0
Bangalore,2022-12-13,59,32.45,63.72,48.97,67.26,0.62,56.05,IN009010100,"BANGALORE, IN",0.36,70,75.0,67.0
Bangalore,2022-12-14,43,23.65,46.44,35.69,49.02,0.45,40.85,IN009010100,"BANGALORE, IN",0.3,70,78.0,65.0
Bangalore,2022-12-15,72,39.6,77.76,59.76,82.08,0.76,68.4,IN009010100,"BANGALORE, IN",0.0,69,,
Bangalore,2022-12-16,121,66.55,130.68,100.43,137.94,1.27,114.95,IN009010100,"BANGALORE, IN",,71,82.0,59.0
Bangalore,2022-12-17,114,62.7,123.12,94.62,129.96,1.2,108.3,IN009010100,"BANGALORE, IN",,72,84.0,
Bangalore,2022-12-18,146,80.3,157.68,121.18,166.44,1.53,138.7,IN009010100,"BANGALORE, IN",,71,83.0,65.0
Bangalore,2022-12-19,155,85.25,167.4,128.65,176.7,1.63,147.25,IN009010100,"BANGALORE, IN",,69,80.0,64.0
Bangalore,2022-12-20,114,62.7,123.12,94.62,129.96,1.2,108.3,IN009010100,"BANGALORE, IN",,71,79.0,62.0
Bangalore,2022-12-21,80,44.0,86.4,66.4,91.2,0.84,76.0,IN009010100,"BANGALORE, IN",,70,83.0,
Bangalore,2022-12-22,77,42.35,83.16,63.91,87.78,0.81,73.15,IN009010100,"BANGALORE, IN",,69,82.0,58.0
Bangalore,2022-12-23,95,52.25,102.6,78.85,108.3,1.0,90.25,IN009010100,"BANGALORE, IN",,69,83.0,
Bangalore,2022-12-24,95,52.25,102.6,78.85,108.3,1.0,90.25,IN009010100,"BANGALORE, IN",,69,85.0,57.0
Bangalore,2022-12-25,73,40.15,78.84,60.59,83.22,0.77,69.35,IN009010100,"BANGALORE, IN",,70,84.0,65.0
Bangalore,2022-12-26,40,22.0,43.2,33.2,45.6,0.42,38.0,IN009010100,"BANGALORE, IN",0.15,71,,68.0
Bangalore,2022-12-27,42,23.1,45.36,34.86,47.88,0.44,39.9,IN009010100,"BANGALORE, IN",0.05,70,78.0,68.0
Bangalore,2022-12-28,47,25.85,50.76,39.01,53.58,0.49,44.65,IN009010100,"BANGALORE, IN",0.0,73,,66.0
Bangalore,2022-12-29,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",,72,83.0,
Bangalore,2022-12-30,72,39.6,77.76,59.76,82.08,0.76,68.4,IN009010100,"BANGALORE, IN",,71,83.0,61.0
Bangalore,2022-12-31,76,41.8,82.08,63.08,86.64,0.8,72.2,IN009010100,"BANGALORE, IN",,72,83.0,62.0
Bangalore,2023-01-01,88,48.4,95.04,73.04,100.32,0.92,83.6,IN009010100,"BANGALORE, IN",,72,84.0,61.0
